,operating_unit_name,ecom_reference_order_number,ordered_item,ordered_quantity,unit_selling_price,unit_list_price,ordered_date,tax_code,product_id,product_name,product_category
12919,Cosmaline Local,395887,196450,2,1.186,1.216,2024-01-16,REVENUE VAT 11%,196450,cosmal cure professional sulfate free,"['Best Sellers', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone', 'Minis', 'Curly & Wavy Hair']"
12920,Cosmaline Local,395930,196450,1,1.0015,1.216,2024-01-10,REVENUE VAT 11%,196450,cosmal cure professional sulfate free,"['Best Sellers', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone', 'Minis', 'Curly & Wavy Hair']"
12921,Cosmaline Local,395769,196450,2,0.989,1.216,2024-01-10,REVENUE VAT 11%,196450,cosmal cure professional sulfate free,"['Best Sellers', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone', 'Minis', 'Curly & Wavy Hair']"
12922,Cosmaline Local,395643,196450,1,1.1815,1.216,2024-01-10,REVENUE VAT 11%,196450,cosmal cure professional sulfate free,"['Best Sellers', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone', 'Minis', 'Curly & Wavy Hair']"
12923,Cosmaline Local,395077,196450,1,1.108,1.108,2024-01-10,REVENUE VAT 11%,196450,cosmal cure professional sulfate free,"['Best Sellers', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone', 'Minis', 'Curly & Wavy Hair']"
12924,Cosmaline Local,395199,196450,1,1.108,1.108,2024-01-10,REVENUE VAT 11%,196450,cosmal cure professional sulfate free,"['Best Sellers', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone', 'Minis', 'Curly & Wavy Hair']"
12925,Cosmaline Local,395704,196450,1,1.216,1.216,2024-01-10,REVENUE VAT 11%,196450,cosmal cure professional sulfate free,"['Best Sellers', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone', 'Minis', 'Curly & Wavy Hair']"
12926,Cosmaline Local,395777,196450,1,1.14,1.216,2024-01-10,REVENUE VAT 11%,196450,cosmal cure professional sulfate free,"['Best Sellers', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone', 'Minis', 'Curly & Wavy Hair']"
12927,Cosmaline Local,395823,196450,1,0.8535,1.216,2024-01-10,REVENUE VAT 11%,196450,cosmal cure professional sulfate free,"['Best Sellers', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone', 'Minis', 'Curly & Wavy Hair']"
12928,Cosmaline Local,395838,196450,2,1.196,1.216,2024-01-10,REVENUE VAT 11%,196450,cosmal cure professional sulfate free,"['Best Sellers', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone', 'Minis', 'Curly & Wavy Hair']"
12929,Cosmaline Local,395808,196450,1,1.148,1.216,2024-01-10,REVENUE VAT 11%,196450,cosmal cure professional sulfate free,"['Best Sellers', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone', 'Minis', 'Curly & Wavy Hair']"
12930,Cosmaline Local,395913,196450,3,0.9935,1.216,2024-01-10,REVENUE VAT 11%,196450,cosmal cure professional sulfate free,"['Best Sellers', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone', 'Minis', 'Curly & Wavy Hair']"
12931,Cosmaline Local,396101,196450,1,1.184,1.216,2024-01-11,REVENUE VAT 11%,196450,cosmal cure professional sulfate free,"['Best Sellers', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone', 'Minis', 'Curly & Wavy Hair']"
12932,Cosmaline Local,395559,196450,2,1.034,1.216,2024-01-11,REVENUE VAT 11%,196450,cosmal cure professional sulfate free,"['Best Sellers', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone', 'Minis', 'Curly & Wavy Hair']"
12933,Cosmaline Local,395692,196450,2,1.034,1.216,2024-01-11,REVENUE VAT 11%,196450,cosmal cure professional sulfate free,"['Best Sellers', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone', 'Minis', 'Curly & Wavy Hair']"
12934,Cosmaline Local,395880,196450,1,0.9215,1.216,2024-01-11,REVENUE VAT 11%,196450,cosmal cure professional sulfate free,"['Best Sellers', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone', 'Minis', 'Curly & Wavy Hair']"
12935,Cosmaline Local,395772,196450,2,1.185,1.216,2024-01-12,REVENUE VAT 11%,196450,cosmal cure professional sulfate free,"['Best Sellers', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone', 'Minis', 'Curly & Wavy Hair']"
12936,Cosmaline Local,395889,196450,2,0.955,1.216,2024-01-12,REVENUE VAT 11%,196450,cosmal cure professional sulfate free,"['Best Sellers', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone', 'Minis', 'Curly & Wavy Hair']"
12937,Cosmaline Local,396158,196450,1,1.216,1.216,2024-01-12,REVENUE VAT 11%,196450,cosmal cure professional sulfate free,"['Best Sellers', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone', 'Minis', 'Curly & Wavy Hair']"
12938,Cosmaline Local,396146,196450,2,1.194,1.216,2024-01-12,REVENUE VAT 11%,196450,cosmal cure professional sulfate free,"['Best Sellers', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone', 'Minis', 'Curly & Wavy Hair']"
12939,Cosmaline Local,396133,196450,2,1.184,1.216,2024-01-12,REVENUE VAT 11%,196450,cosmal cure professional sulfate free,"['Best Sellers', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone', 'Minis', 'Curly & Wavy Hair']"
12940,Cosmaline Local,396031,196450,1,1.216,1.216,2024-01-12,REVENUE VAT 11%,196450,cosmal cure professional sulfate free,"['Best Sellers', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone', 'Minis', 'Curly & Wavy Hair']"
12941,Cosmaline Local,396084,196450,5,1.216,1.216,2024-01-12,REVENUE VAT 11%,196450,cosmal cure professional sulfate free,"['Best Sellers', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone', 'Minis', 'Curly & Wavy Hair']"
12942,Cosmaline Local,396130,196450,2,1.1665,1.216,2024-01-12,REVENUE VAT 11%,196450,cosmal cure professional sulfate free,"['Best Sellers', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone', 'Minis', 'Curly & Wavy Hair']"
12943,Cosmaline Local,395957,196450,1,1.216,1.216,2024-01-15,REVENUE VAT 11%,196450,cosmal cure professional sulfate free,"['Best Sellers', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone', 'Minis', 'Curly & Wavy Hair']"
12944,Cosmaline Local,395354,196450,1,1.108,1.108,2024-01-05,REVENUE VAT 11%,196450,cosmal cure professional sulfate free,"['Best Sellers', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone', 'Minis', 'Curly & Wavy Hair']"
12945,Cosmaline Local,395357,196450,1,1.108,1.108,2024-01-05,REVENUE VAT 11%,196450,cosmal cure professional sulfate free,"['Best Sellers', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone', 'Minis', 'Curly & Wavy Hair']"
12946,Cosmaline Local,395396,196450,1,1.108,1.108,2024-01-05,REVENUE VAT 11%,196450,cosmal cure professional sulfate free,"['Best Sellers', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone', 'Minis', 'Curly & Wavy Hair']"
12947,Cosmaline Local,395424,196450,1,1.108,1.108,2024-01-05,REVENUE VAT 11%,196450,cosmal cure professional sulfate free,"['Best Sellers', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone', 'Minis', 'Curly & Wavy Hair']"
12948,Cosmaline Local,395521,196450,1,1.216,1.216,2024-01-05,REVENUE VAT 11%,196450,cosmal cure professional sulfate free,"['Best Sellers', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone', 'Minis', 'Curly & Wavy Hair']"
12949,Cosmaline Local,395538,196450,1,1.216,1.216,2024-01-05,REVENUE VAT 11%,196450,cosmal cure professional sulfate free,"['Best Sellers', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone', 'Minis', 'Curly & Wavy Hair']"
12950,Cosmaline Local,395409,196450,2,0.942,1.108,2024-01-05,REVENUE VAT 11%,196450,cosmal cure professional sulfate free,"['Best Sellers', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone', 'Minis', 'Curly & Wavy Hair']"
12951,Cosmaline Local,395551,196450,3,1.1935,1.216,2024-01-05,REVENUE VAT 11%,196450,cosmal cure professional sulfate free,"['Best Sellers', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone', 'Minis', 'Curly & Wavy Hair']"
12952,Cosmaline Local,395237,196450,1,0.942,1.108,2024-01-06,REVENUE VAT 11%,196450,cosmal cure professional sulfate free,"['Best Sellers', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone', 'Minis', 'Curly & Wavy Hair']"
12953,Cosmaline Local,395473,196450,1,1.034,1.216,2024-01-06,REVENUE VAT 11%,196450,cosmal cure professional sulfate free,"['Best Sellers', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone', 'Minis', 'Curly & Wavy Hair']"
12954,Cosmaline Local,395524,196450,9,0.9965,1.216,2024-01-06,REVENUE VAT 11%,196450,cosmal cure professional sulfate free,"['Best Sellers', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone', 'Minis', 'Curly & Wavy Hair']"
12955,Cosmaline Local,395635,196450,3,1.034,1.216,2024-01-06,REVENUE VAT 11%,196450,cosmal cure professional sulfate free,"['Best Sellers', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone', 'Minis', 'Curly & Wavy Hair']"
12956,Cosmaline Local,395264,196450,1,0.942,1.108,2024-01-06,REVENUE VAT 11%,196450,cosmal cure professional sulfate free,"['Best Sellers', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone', 'Minis', 'Curly & Wavy Hair']"
12957,Cosmaline Local,395330,196450,1,0.942,1.108,2024-01-06,REVENUE VAT 11%,196450,cosmal cure professional sulfate free,"['Best Sellers', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone', 'Minis', 'Curly & Wavy Hair']"
12958,Cosmaline Local,395564,196450,2,1.105,1.216,2024-01-06,REVENUE VAT 11%,196450,cosmal cure professional sulfate free,"['Best Sellers', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone', 'Minis', 'Curly & Wavy Hair']"
12959,Cosmaline Local,395690,196450,3,1.216,1.216,2024-01-06,REVENUE VAT 11%,196450,cosmal cure professional sulfate free,"['Best Sellers', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone', 'Minis', 'Curly & Wavy Hair']"
12960,Cosmaline Local,395575,196450,2,1.216,1.216,2024-01-06,REVENUE VAT 11%,196450,cosmal cure professional sulfate free,"['Best Sellers', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone', 'Minis', 'Curly & Wavy Hair']"
12961,Cosmaline Local,395583,196450,1,1.216,1.216,2024-01-08,REVENUE VAT 11%,196450,cosmal cure professional sulfate free,"['Best Sellers', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone', 'Minis', 'Curly & Wavy Hair']"
12962,Cosmaline Local,395395,196450,1,1.108,1.108,2024-01-08,REVENUE VAT 11%,196450,cosmal cure professional sulfate free,"['Best Sellers', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone', 'Minis', 'Curly & Wavy Hair']"
12963,Cosmaline Local,395670,196450,1,1.034,1.216,2024-01-08,REVENUE VAT 11%,196450,cosmal cure professional sulfate free,"['Best Sellers', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone', 'Minis', 'Curly & Wavy Hair']"
12964,Cosmaline Local,395383,196450,1,0.942,1.108,2024-01-08,REVENUE VAT 11%,196450,cosmal cure professional sulfate free,"['Best Sellers', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone', 'Minis', 'Curly & Wavy Hair']"
12965,Cosmaline Local,395667,196450,2,1.216,1.216,2024-01-09,REVENUE VAT 11%,196450,cosmal cure professional sulfate free,"['Best Sellers', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone', 'Minis', 'Curly & Wavy Hair']"
12966,Cosmaline Local,395748,196450,1,0.9165,1.216,2024-01-09,REVENUE VAT 11%,196450,cosmal cure professional sulfate free,"['Best Sellers', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone', 'Minis', 'Curly & Wavy Hair']"
12967,Cosmaline Local,395761,196450,4,1.0035,1.216,2024-01-09,REVENUE VAT 11%,196450,cosmal cure professional sulfate free,"['Best Sellers', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone', 'Minis', 'Curly & Wavy Hair']"
12968,Cosmaline Local,395702,196450,1,0.892,1.216,2024-01-09,REVENUE VAT 11%,196450,cosmal cure professional sulfate free,"['Best Sellers', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone', 'Minis', 'Curly & Wavy Hair']"
12969,Cosmaline Local,395963,196450,2,1.1185,1.216,2024-01-09,REVENUE VAT 11%,196450,cosmal cure professional sulfate free,"['Best Sellers', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone', 'Minis', 'Curly & Wavy Hair']"
12970,Cosmaline Local,395600,196450,2,1.216,1.216,2024-01-09,REVENUE VAT 11%,196450,cosmal cure professional sulfate free,"['Best Sellers', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone', 'Minis', 'Curly & Wavy Hair']"
12971,Cosmaline Local,395170,196450,1,0.942,1.108,2024-01-09,REVENUE VAT 11%,196450,cosmal cure professional sulfate free,"['Best Sellers', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone', 'Minis', 'Curly & Wavy Hair']"
12972,Cosmaline Local,395487,196450,1,1.034,1.216,2024-01-09,REVENUE VAT 11%,196450,cosmal cure professional sulfate free,"['Best Sellers', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone', 'Minis', 'Curly & Wavy Hair']"
12973,Cosmaline Local,395956,196450,1,1.216,1.216,2024-01-18,REVENUE VAT 11%,196450,cosmal cure professional sulfate free,"['Best Sellers', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone', 'Minis', 'Curly & Wavy Hair']"
12974,Cosmaline Local,394599,196450,1,1.108,1.108,2024-01-02,REVENUE VAT 11%,196450,cosmal cure professional sulfate free,"['Best Sellers', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone', 'Minis', 'Curly & Wavy Hair']"
12975,Cosmaline Local,395111,196450,1,0.942,1.108,2024-01-03,REVENUE VAT 11%,196450,cosmal cure professional sulfate free,"['Best Sellers', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone', 'Minis', 'Curly & Wavy Hair']"
12976,Cosmaline Local,391289,196450,4,1.108,1.108,2024-01-03,REVENUE VAT 11%,196450,cosmal cure professional sulfate free,"['Best Sellers', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone', 'Minis', 'Curly & Wavy Hair']"
12977,Cosmaline Local,391292,196450,1,1.108,1.108,2024-01-03,REVENUE VAT 11%,196450,cosmal cure professional sulfate free,"['Best Sellers', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone', 'Minis', 'Curly & Wavy Hair']"
12978,Cosmaline Local,391351,196450,2,1.108,1.108,2024-01-03,REVENUE VAT 11%,196450,cosmal cure professional sulfate free,"['Best Sellers', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone', 'Minis', 'Curly & Wavy Hair']"
12979,Cosmaline Local,395096,196450,1,1.108,1.108,2024-01-03,REVENUE VAT 11%,196450,cosmal cure professional sulfate free,"['Best Sellers', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone', 'Minis', 'Curly & Wavy Hair']"
12980,Cosmaline Local,395129,196450,5,1.108,1.108,2024-01-03,REVENUE VAT 11%,196450,cosmal cure professional sulfate free,"['Best Sellers', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone', 'Minis', 'Curly & Wavy Hair']"
12981,Cosmaline Local,395238,196450,1,0.9225,1.108,2024-01-04,REVENUE VAT 11%,196450,cosmal cure professional sulfate free,"['Best Sellers', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone', 'Minis', 'Curly & Wavy Hair']"
12982,Cosmaline Local,395166,196450,1,1.108,1.108,2024-01-04,REVENUE VAT 11%,196450,cosmal cure professional sulfate free,"['Best Sellers', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone', 'Minis', 'Curly & Wavy Hair']"
12983,Cosmaline Local,395173,196450,2,1.0635,1.108,2024-01-04,REVENUE VAT 11%,196450,cosmal cure professional sulfate free,"['Best Sellers', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone', 'Minis', 'Curly & Wavy Hair']"
12984,Cosmaline Local,395246,196450,2,1.108,1.108,2024-01-04,REVENUE VAT 11%,196450,cosmal cure professional sulfate free,"['Best Sellers', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone', 'Minis', 'Curly & Wavy Hair']"
12985,Cosmaline Local,395247,196450,2,1.108,1.108,2024-01-04,REVENUE VAT 11%,196450,cosmal cure professional sulfate free,"['Best Sellers', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone', 'Minis', 'Curly & Wavy Hair']"
12986,Cosmaline Local,395275,196450,2,1.0485,1.108,2024-01-04,REVENUE VAT 11%,196450,cosmal cure professional sulfate free,"['Best Sellers', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone', 'Minis', 'Curly & Wavy Hair']"
12987,Cosmaline Local,395285,196450,1,1.108,1.108,2024-01-04,REVENUE VAT 11%,196450,cosmal cure professional sulfate free,"['Best Sellers', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone', 'Minis', 'Curly & Wavy Hair']"
12988,Cosmaline Local,395291,196450,4,1.108,1.108,2024-01-04,REVENUE VAT 11%,196450,cosmal cure professional sulfate free,"['Best Sellers', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone', 'Minis', 'Curly & Wavy Hair']"
12989,Cosmaline Local,395292,196450,4,1.108,1.108,2024-01-04,REVENUE VAT 11%,196450,cosmal cure professional sulfate free,"['Best Sellers', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone', 'Minis', 'Curly & Wavy Hair']"
12990,Cosmaline Local,395293,196450,1,1.108,1.108,2024-01-04,REVENUE VAT 11%,196450,cosmal cure professional sulfate free,"['Best Sellers', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone', 'Minis', 'Curly & Wavy Hair']"
12991,Cosmaline Local,395304,196450,1,1.108,1.108,2024-01-04,REVENUE VAT 11%,196450,cosmal cure professional sulfate free,"['Best Sellers', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone', 'Minis', 'Curly & Wavy Hair']"
12992,Cosmaline Local,395165,196450,1,0.942,1.108,2024-01-04,REVENUE VAT 11%,196450,cosmal cure professional sulfate free,"['Best Sellers', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone', 'Minis', 'Curly & Wavy Hair']"
12993,Cosmaline Local,395320,196450,2,0.942,1.108,2024-01-04,REVENUE VAT 11%,196450,cosmal cure professional sulfate free,"['Best Sellers', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone', 'Minis', 'Curly & Wavy Hair']"
12994,Cosmaline Local,395267,196450,1,0.942,1.108,2024-01-04,REVENUE VAT 11%,196450,cosmal cure professional sulfate free,"['Best Sellers', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone', 'Minis', 'Curly & Wavy Hair']"
12995,Cosmaline Local,396404,196450,2,1.216,1.216,2024-01-16,REVENUE VAT 11%,196450,cosmal cure professional sulfate free,"['Best Sellers', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone', 'Minis', 'Curly & Wavy Hair']"
12996,Cosmaline Local,396225,196450,1,1.216,1.216,2024-01-16,REVENUE VAT 11%,196450,cosmal cure professional sulfate free,"['Best Sellers', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone', 'Minis', 'Curly & Wavy Hair']"
12997,Cosmaline Local,396312,196450,1,1.216,1.216,2024-01-16,REVENUE VAT 11%,196450,cosmal cure professional sulfate free,"['Best Sellers', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone', 'Minis', 'Curly & Wavy Hair']"
12998,Cosmaline Local,396183,196450,1,1.146,1.216,2024-01-13,REVENUE VAT 11%,196450,cosmal cure professional sulfate free,"['Best Sellers', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone', 'Minis', 'Curly & Wavy Hair']"
12999,Cosmaline Local,396280,196450,2,1.216,1.216,2024-01-13,REVENUE VAT 11%,196450,cosmal cure professional sulfate free,"['Best Sellers', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone', 'Minis', 'Curly & Wavy Hair']"
13000,Cosmaline Local,396222,196450,1,1.012,1.216,2024-01-15,REVENUE VAT 11%,196450,cosmal cure professional sulfate free,"['Best Sellers', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone', 'Minis', 'Curly & Wavy Hair']"
13001,Cosmaline Local,396250,196450,2,1.011,1.216,2024-01-15,REVENUE VAT 11%,196450,cosmal cure professional sulfate free,"['Best Sellers', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone', 'Minis', 'Curly & Wavy Hair']"
13002,Cosmaline Local,396201,196450,2,1.216,1.216,2024-01-15,REVENUE VAT 11%,196450,cosmal cure professional sulfate free,"['Best Sellers', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone', 'Minis', 'Curly & Wavy Hair']"
13003,Cosmaline Local,396556,196450,1,1.034,1.216,2024-01-17,REVENUE VAT 11%,196450,cosmal cure professional sulfate free,"['Best Sellers', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone', 'Minis', 'Curly & Wavy Hair']"
13004,Cosmaline Local,396458,196450,3,1.216,1.216,2024-01-17,REVENUE VAT 11%,196450,cosmal cure professional sulfate free,"['Best Sellers', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone', 'Minis', 'Curly & Wavy Hair']"
